BLOCK_ID
134711000
134711001
134711002
134711003
134711004
134711005
134711006
134711007
134711008
134711009
134711010
134711011
134711012
134711013
134711014
134711015
134711016
134711017
134711018
134711019
134711020
134711021
134711022
134711023
134711024
134711025
134711026
134711027
134711028
134711029
134711030
134711031
134711032
134711033
134711034
134711035
134711036
134711037
134711038
134711039
134711040
134711041
134711042
134711043
134711044
134711045
134711046
134711047
134711048
134711049
134711050
134711051
134711052
134711053
134711054
134711055
134711056
134711057
134711058
134711059
134711060
134711061
134711062
134711063
134711064
134711065
134711066
134711067
134711068
134711069
134711070
134711071
134711072
134711073
134711074
134711075
134711076
134711077
134711078
134711079
134711080
134711081
134711082
134711083
134711084
134711085
134711086
134711087
134711088
134711089
134711090
134711091
134711092
134711093
134711094
134711095
134711096
134711097
134711098
134711099
134711100
134711101
134711102
134711103
134711104
134711105
134711106
134711107
134711108
134711109
134711110
134711111
134711112
134711113
134711114
134711115
134711116
134711117
134711118
134711119
134711120
134711121
134711122
134711123
134711124
134711125
134711126
134711127
134711128
134711129
134711130
134711131
134711132
134711133
134711134
134711135
134711136
134711137
134711138
134711139
134711140
134711141
134711142
134711143
134711144
134711145
134711146
134711147
134711148
134711149
134711150
134711151
134711152
134711153
134711154
134711155
134711156
134711157
134711158
134711159
134711160
134711161
134711162
134711163
134711164
134711165
134711166
134711167
134711168
134711169
134711170
134711171
134711172
134711173
134711174
134711175
134711176
134711177
134711178
134711179
134711180
134711181
134711182
134711183
134711184
134711185
134711186
134711187
134711188
134711189
134711190
134711191
134711192
134711193
134711194
134711195
134711196
134711197
134711198
134711199
134711200
134711201
134711202
134711203
134711204
134711205
134711206
134711207
134711208
134711209
134711210
134711211
134711212
134711213
134711214
134711215
134711216
134711217
134711218
134711219
134711220
134711221
134711222
134711223
134711224
134711225
134711226
134711227
134711228
134711229
134711230
134711231
134711232
134711233
134711234
134711235
134711236
134711237
134711238
134711239
134711240
134711241
134711242
134711243
134711244
134711245
134711246
134711247
134711248
134711249
134711250
134711251
134711252
134711253
134711254
134711255
134711256
134711257
134711258
134711259
134711260
134711261
134711262
134711263
134711264
134711265
134711266
134711267
134711268
134711269
134711270
134711271
134711272
134711273
134711274
134711275
134711276
134711277
134711278
134711279
134711280
134711281
134711282
134711283
134711284
134711285
134711286
134711287
134711288
134711289
134711290
134711291
134711292
134711293
134711294
134711295
134711296
134711297
134711298
134711299
134711300
134711301
134711302
134711303
134711304
134711305
134711306
134711307
134711308
134711309
134711310
134711311
134711312
134711313
134711314
134711315
134711316
134711317
134711318
134711319
134711320
134711321
134711322
134711323
134711324
134711325
134711326
134711327
134711328
134711329
134711330
134711331
134711332
134711333
134711334
134711335
134711336
134711337
134711338
134711339
134711340
134711341
134711342
134711343
134711344
134711345
134711346
134711347
134711348
134711349
134711350
134711351
134711352
134711353
134711354
134711355
134711356
134711357
134711358
134711359
134711360
134711361
134711363
134711364
134711365
134711366
134711367
134711368
134711369
134711370
134711371
134711372
134711373
134711374
134711375
134711376
134711377
134711378
134711379
134711380
134711381
134711382
134711383
134711384
134711385
134711386
134711387
134711388
134711389
134711390
134711391
134711392
134711393
134711394
134711395
134711396
134711397
134711398
134711399
134711400
134711401
134711402
134711403
134711404
134711405
134711406
134711407
134711408
134711409
134711410
134711411
134711412
134711413
134711414
134711415
134711416
134711417
134711418
134711419
134711420
134711421
134711422
134711423
134711424
134711425
134711426
134711427
134711428
134711429
134711430
134711431
134711432
134711433
134711434
134711435
134711436
134711437
134711438
134711439
134711440
134711442
134711443
134711444
134711445
134711446
134711447
134711448
134711449
134711450
134711451
134711452
134711453
134711454
134711455
134711456
134711457
134711458
134711459
134711460
134711461
134711462
134711463
134711464
134711465
134711466
134711467
134711468
134711469
134711470
134711471
134711472
134711473
134711474
134711475
134711476
134711477
134711478
134711479
134711480
134711481
134711482
134711483
134711484
134711485
134711486
134711487
134711488
134711489
134711490
134711491
134711492
134711493
134711494
134711495
134711496
134711497
134711498
134711499
134711500
134711501
134711502
134711503
134711504
134711505
134711506
134711507
134711508
134711509
134711510
134711511
134711512
134711513
134711514
134711515
134711516
134711517
134711518
134711519
134711520
134711521
134711522
134711523
134711524
134711525
134711526
134711527
134711528
134711529
134711530
134711531
134711532
134711533
134711534
134711535
134711536
134711537
134711538
134711539
134711540
134711541
134711542
134711543
134711544
134711545
134711546
134711547
134711548
134711549
134711550
134711551
134711552
134711553
134711554
134711555
134711556
134711557
134711558
134711559
134711560
134711561
134711562
134711564
134711565
134711566
134711567
134711568
134711569
134711570
134711571
134711572
134711573
134711574
134711575
134711576
134711577
134711578
134711579
134711580
134711581
134711582
134711583
134711584
134711585
134711586
134711587
134711588
134711589
134711590
134711591
134711592
134711593
134711594
134711595
134711596
134711597
134711598
134711599
134711600
134711601
134711602
134711603
134711604
134711605
134711606
134711607
134711608
134711609
134711610
134711611
134711612
134711613
134711614
134711615
134711616
134711617
134711618
134711619
134711620
134711621
134711622
134711623
134711624
134711625
134711626
134711627
134711628
134711629
134711630
134711631
134711632
134711633
134711634
134711635
134711636
134711637
134711638
134711639
134711640
134711641
134711642
134711643
134711644
134711645
134711646
134711647
134711648
134711649
134711650
134711651
134711652
134711653
134711654
134711655
134711656
134711657
134711658
134711659
134711660
134711661
134711662
134711663
134711664
134711665
134711666
134711667
134711668
134711669
134711670
134711671
134711672
134711673
134711674
134711675
134711676
134711677
134711678
134711679
134711680
134711681
134711682
134711683
134711684
134711685
134711686
134711687
134711688
134711689
134711690
134711691
134711692
134711693
134711694
134711695
134711696
134711697
134711698
134711699
134711700
134711701
134711702
134711703
134711704
134711705
134711706
134711707
134711708
134711709
134711710
134711711
134711712
134711713
134711714
134711715
134711716
134711717
134711718
134711719
134711720
134711721
134711722
134711723
134711724
134711725
134711726
134711727
134711728
134711729
134711730
134711731
134711732
134711733
134711734
134711735
134711736
134711737
134711738
134711739
134711740
134711741
134711742
134711743
134711744
134711745
134711746
134711747
134711748
134711749
134711750
134711751
134711752
134711753
134711754
134711755
134711756
134711757
134711758
134711759
134711760
134711761
134711762
134711763
134711764
134711765
134711766
134711767
134711768
134711769
134711770
134711771
134711772
134711773
134711774
134711775
134711776
134711777
134711778
134711779
134711780
134711781
134711782
134711783
134711784
134711785
134711786
134711787
134711788
134711789
134711790
134711791
134711792
134711793
134711794
134711795
134711796
134711797
134711798
134711799
134711800
134711801
134711802
134711803
134711804
134711805
134711806
134711807
134711808
134711809
134711810
134711811
134711812
134711813
134711814
134711815
134711816
134711817
134711818
134711819
134711820
134711821
134711822
134711823
134711824
134711825
134711826
134711827
134711828
134711829
134711830
134711831
134711832
134711833
134711834
134711835
134711836
134711837
134711838
134711839
134711840
134711841
134711842
134711843
134711844
134711845
134711846
134711847
134711848
134711849
134711850
134711851
134711852
134711853
134711854
134711855
134711856
134711857
134711858
134711859
134711860
134711861
134711862
134711863
134711864
134711865
134711866
134711867
134711868
134711869
134711870
134711871
134711872
134711873
134711874
134711875
134711876
134711877
134711878
134711879
134711880
134711881
134711882
134711883
134711884
134711885
134711886
134711887
134711888
134711889
134711890
134711891
134711892
134711893
134711894
134711895
134711896
134711897
134711898
134711899
134711900
134711901
134711902
134711903
134711904
134711905
134711906
134711907
134711908
134711909
134711910
134711911
134711912
134711913
134711914
134711915
134711916
134711917
134711918
134711919
134711920
134711921
134711922
134711923
134711924
134711925
134711926
134711927
134711928
134711929
134711930
134711931
134711932
134711933
134711934
134711935
134711936
134711937
134711938
134711939
134711940
134711941
134711942
134711943
134711944
134711945
134711946
134711947
134711948
134711949
134711950
134711951
134711952
134711953
134711954
134711955
134711956
134711957
134711958
134711959
134711960
134711961
134711962
134711963
134711964
134711965
134711966
134711967
134711968
134711969
134711970
134711971
134711972
134711973
134711974
134711975
134711976
134711977
134711978
134711979
134711980
134711981
134711982
134711983
134711984
134711985
134711986
134711987
134711988
134711989
134711990
134711991
134711992
134711993
134711994
134711995
134711996
134711997
134711998
134711999
134712000
134712001
134712002
134712003
134712004
134712005
134712006
134712007
134712008
134712009
134712010
134712011
134712012
134712013
134712014
134712015
134712016
134712017
134712018
134712019
134712020
134712021
134712022
134712023
134712024
134712025
134712026
134712027
134712028
134712029
134712030
134712031
134712032
134712033
134712034
134712035
134712036
134712037
134712038
134712039
134712040
134712041
134712042
134712043
134712044
134712045
134712046
134712047
134712048
134712049
134712050
134712051
134712052
134712053
134712054
134712055
134712056
134712057
134712058
134712059
134712060
134712061
134712062
134712063
134712064
134712065
134712066
134712067
134712068
134712069
134712070
134712071
134712072
134712073
134712074
134712075
134712076
134712077
134712078
134712079
134712080
134712081
134712082
134712083
134712084
134712085
134712086
134712087
134712088
134712089
134712090
134712091
134712092
134712093
134712094
134712095
134712096
134712097
134712098
134712099
134712100
134712101
134712102
134712103
134712104
134712105
134712106
134712107
134712108
134712109
134712110
134712111
134712112
134712113
134712114
134712115
134712116
134712117
134712118
134712119
134712120
134712121
134712122
134712123
134712124
134712125
134712126
134712127
134712128
134712129
134712130
134712131
134712132
134712133
134712134
134712135
134712136
134712137
134712138
134712139
134712140
134712141
134712142
134712143
134712144
134712145
134712146
134712147
134712148
134712149
